Name,Class,IVs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KELLY  ,Battle Girl,6,Lickitung 1,Graveler 1,Charmeleon 1,Machoke 1,Quilava 1,Combusken 1,Ponyta 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Raticate 1,Furret 1,Dunsparce 1,Mightyena 1,Linoone 1,Shelgon 1,Metang 1,Wigglytuff 1,Gligar 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Sandslash 1,Chansey 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Camerupt 1,Stantler 1,Absol 1,Torkoal 1,Cacturne 1,Poliwrath 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAYNA  ,Battle Girl,6,Lickitung 1,Graveler 1,Charmeleon 1,Machoke 1,Quilava 1,Combusken 1,Ponyta 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Raticate 1,Furret 1,Dunsparce 1,Mightyena 1,Linoone 1,Shelgon 1,Metang 1,Wigglytuff 1,Gligar 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Sandslash 1,Chansey 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Camerupt 1,Stantler 1,Absol 1,Torkoal 1,Cacturne 1,Poliwrath 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVAN   ,Expert (M),6,Delcatty 1,Sableye 1,Lickitung 1,Weepinbell 1,Graveler 1,Gloom 1,Porygon 1,Kadabra 1,Wailmer 1,Roselia 1,Volbeat 1,Illumise 1,Ivysaur 1,Charmeleon 1,Wartortle 1,Parasect 1,Machoke 1,Haunter 1,Bayleef 1,Quilava 1,Croconaw 1,Togetic 1,Murkrow 1,Wobbuffet 1,Plusle 1,Minun 1,Grovyle 1,Combusken 1,Marshtomp 1,Ponyta 1,Azumarill 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Sealeo 1,Raticate 1,Masquerain 1,Furret 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JORDAN ,Expert (M),6,Dunsparce 1,Dragonair 1,Mightyena 1,Linoone 1,Castform 1,Shelgon 1,Metang 1,Wigglytuff 1,Sunflora 1,Chimecho 1,Gligar 1,Qwilfish 1,Sneasel 1,Pelipper 1,Swellow 1,Lairon 1,Tangela 1,Arbok 1,Persian 1,Seadra 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Noctowl 1,Sandslash 1,Venomoth 1,Chansey 1,Seaking 1,Jumpluff 1,Piloswine 1,Golbat 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOEL   ,Expert (M),6,Banette 1,Ninjask 1,Seviper 1,Zangoose 1,Camerupt 1,Sharpedo 1,Tropius 1,Magneton 1,Mantine 1,Stantler 1,Absol 1,Swalot 1,Crawdaunt 1,Pidgeot 1,Grumpig 1,Torkoal 1,Kingler 1,Cacturne 1,Bellossom 1,Octillery 1,Huntail 1,Gorebyss 1,Relicanth 1,Omastar 1,Kabutops 1,Poliwrath 1,Scyther 1,Pinsir 1,Politoed 1,Cloyster 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRISTEN,Expert (F),6,Delcatty 1,Sableye 1,Lickitung 1,Weepinbell 1,Graveler 1,Gloom 1,Porygon 1,Kadabra 1,Wailmer 1,Roselia 1,Volbeat 1,Illumise 1,Ivysaur 1,Charmeleon 1,Wartortle 1,Parasect 1,Machoke 1,Haunter 1,Bayleef 1,Quilava 1,Croconaw 1,Togetic 1,Murkrow 1,Wobbuffet 1,Plusle 1,Minun 1,Grovyle 1,Combusken 1,Marshtomp 1,Ponyta 1,Azumarill 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Sealeo 1,Raticate 1,Masquerain 1,Furret 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SELPHY ,Expert (F),6,Dunsparce 1,Dragonair 1,Mightyena 1,Linoone 1,Castform 1,Shelgon 1,Metang 1,Wigglytuff 1,Sunflora 1,Chimecho 1,Gligar 1,Qwilfish 1,Sneasel 1,Pelipper 1,Swellow 1,Lairon 1,Tangela 1,Arbok 1,Persian 1,Seadra 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Noctowl 1,Sandslash 1,Venomoth 1,Chansey 1,Seaking 1,Jumpluff 1,Piloswine 1,Golbat 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHLOE  ,Expert (F),6,Banette 1,Ninjask 1,Seviper 1,Zangoose 1,Camerupt 1,Sharpedo 1,Tropius 1,Magneton 1,Mantine 1,Stantler 1,Absol 1,Swalot 1,Crawdaunt 1,Pidgeot 1,Grumpig 1,Torkoal 1,Kingler 1,Cacturne 1,Bellossom 1,Octillery 1,Huntail 1,Gorebyss 1,Relicanth 1,Omastar 1,Kabutops 1,Poliwrath 1,Scyther 1,Pinsir 1,Politoed 1,Cloyster 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NORTON ,Psychic (M),9,Delcatty 2,Sableye 2,Porygon 2,Kadabra 2,Roselia 2,Haunter 2,Murkrow 2,Wobbuffet 2,Plusle 2,Minun 2,Mightyena 2,Linoone 2,Metang 2,Wigglytuff 2,Chimecho 2,Sneasel 2,Kecleon 2,Lunatone 2,Solrock 2,Noctowl 2,Venomoth 2,Chansey 2,Girafarig 2,Banette 2,Sharpedo 2,Magneton 2,Stantler 2,Absol 2,Crawdaunt 2,Grumpig 2,Cacturne 2,Gorebyss 2,Politoed 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUKAS  ,Psychic (M),9,Delcatty 2,Sableye 2,Porygon 2,Kadabra 2,Roselia 2,Haunter 2,Murkrow 2,Wobbuffet 2,Plusle 2,Minun 2,Mightyena 2,Linoone 2,Metang 2,Wigglytuff 2,Chimecho 2,Sneasel 2,Kecleon 2,Lunatone 2,Solrock 2,Noctowl 2,Venomoth 2,Chansey 2,Girafarig 2,Banette 2,Sharpedo 2,Magneton 2,Stantler 2,Absol 2,Crawdaunt 2,Grumpig 2,Cacturne 2,Gorebyss 2,Politoed 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZACH   ,Psychic (M),9,Delcatty 2,Sableye 2,Porygon 2,Kadabra 2,Roselia 2,Haunter 2,Murkrow 2,Wobbuffet 2,Plusle 2,Minun 2,Mightyena 2,Linoone 2,Metang 2,Wigglytuff 2,Chimecho 2,Sneasel 2,Kecleon 2,Lunatone 2,Solrock 2,Noctowl 2,Venomoth 2,Chansey 2,Girafarig 2,Banette 2,Sharpedo 2,Magneton 2,Stantler 2,Absol 2,Crawdaunt 2,Grumpig 2,Cacturne 2,Gorebyss 2,Politoed 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAITLYN,Psychic (F),9,Delcatty 2,Sableye 2,Porygon 2,Kadabra 2,Roselia 2,Haunter 2,Murkrow 2,Wobbuffet 2,Plusle 2,Minun 2,Mightyena 2,Linoone 2,Metang 2,Wigglytuff 2,Chimecho 2,Sneasel 2,Kecleon 2,Lunatone 2,Solrock 2,Noctowl 2,Venomoth 2,Chansey 2,Girafarig 2,Banette 2,Sharpedo 2,Magneton 2,Stantler 2,Absol 2,Crawdaunt 2,Grumpig 2,Cacturne 2,Gorebyss 2,Politoed 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREANNA,Psychic (F),9,Delcatty 2,Sableye 2,Porygon 2,Kadabra 2,Roselia 2,Haunter 2,Murkrow 2,Wobbuffet 2,Plusle 2,Minun 2,Mightyena 2,Linoone 2,Metang 2,Wigglytuff 2,Chimecho 2,Sneasel 2,Kecleon 2,Lunatone 2,Solrock 2,Noctowl 2,Venomoth 2,Chansey 2,Girafarig 2,Banette 2,Sharpedo 2,Magneton 2,Stantler 2,Absol 2,Crawdaunt 2,Grumpig 2,Cacturne 2,Gorebyss 2,Politoed 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENDRA,Psychic (F),9,Delcatty 2,Sableye 2,Porygon 2,Kadabra 2,Roselia 2,Haunter 2,Murkrow 2,Wobbuffet 2,Plusle 2,Minun 2,Mightyena 2,Linoone 2,Metang 2,Wigglytuff 2,Chimecho 2,Sneasel 2,Kecleon 2,Lunatone 2,Solrock 2,Noctowl 2,Venomoth 2,Chansey 2,Girafarig 2,Banette 2,Sharpedo 2,Magneton 2,Stantler 2,Absol 2,Crawdaunt 2,Grumpig 2,Cacturne 2,Gorebyss 2,Politoed 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOLLY  ,Hex Maniac,9,Sableye 2,Weepinbell 2,Gloom 2,Kadabra 2,Parasect 2,Haunter 2,Murkrow 2,Wobbuffet 2,Masquerain 2,Mightyena 2,Metang 2,Chimecho 2,Sneasel 2,Arbok 2,Lunatone 2,Solrock 2,Venomoth 2,Golbat 2,Girafarig 2,Banette 2,Seviper 2,Sharpedo 2,Absol 2,Swalot 2,Crawdaunt 2,Grumpig 2,Cacturne 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZMIN ,Hex Maniac,9,Sableye 2,Weepinbell 2,Gloom 2,Kadabra 2,Parasect 2,Haunter 2,Murkrow 2,Wobbuffet 2,Masquerain 2,Mightyena 2,Metang 2,Chimecho 2,Sneasel 2,Arbok 2,Lunatone 2,Solrock 2,Venomoth 2,Golbat 2,Girafarig 2,Banette 2,Seviper 2,Sharpedo 2,Absol 2,Swalot 2,Crawdaunt 2,Grumpig 2,Cacturne 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KELSEY ,Hex Maniac,9,Sableye 2,Weepinbell 2,Gloom 2,Kadabra 2,Parasect 2,Haunter 2,Murkrow 2,Wobbuffet 2,Masquerain 2,Mightyena 2,Metang 2,Chimecho 2,Sneasel 2,Arbok 2,Lunatone 2,Solrock 2,Venomoth 2,Golbat 2,Girafarig 2,Banette 2,Seviper 2,Sharpedo 2,Absol 2,Swalot 2,Crawdaunt 2,Grumpig 2,Cacturne 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN  ,Pokémaniac,9,Lickitung 2,Graveler 2,Wailmer 2,Ivysaur 2,Charmeleon 2,Wartortle 2,Machoke 2,Bayleef 2,Quilava 2,Croconaw 2,Grovyle 2,Combusken 2,Marshtomp 2,Pupitar 2,Raticate 2,Mightyena 2,Shelgon 2,Metang 2,Lairon 2,Arbok 2,Vigoroth 2,Sandslash 2,Chansey 2,Piloswine 2,Seviper 2,Zangoose 2,Camerupt 2,Tropius 2,Mantine 2,Swalot 2,Torkoal 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRIFFEN,Pokémaniac,9,Lickitung 2,Graveler 2,Wailmer 2,Ivysaur 2,Charmeleon 2,Wartortle 2,Machoke 2,Bayleef 2,Quilava 2,Croconaw 2,Grovyle 2,Combusken 2,Marshtomp 2,Pupitar 2,Raticate 2,Mightyena 2,Shelgon 2,Metang 2,Lairon 2,Arbok 2,Vigoroth 2,Sandslash 2,Chansey 2,Piloswine 2,Seviper 2,Zangoose 2,Camerupt 2,Tropius 2,Mantine 2,Swalot 2,Torkoal 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XANDER ,Pokémaniac,9,Lickitung 2,Graveler 2,Wailmer 2,Ivysaur 2,Charmeleon 2,Wartortle 2,Machoke 2,Bayleef 2,Quilava 2,Croconaw 2,Grovyle 2,Combusken 2,Marshtomp 2,Pupitar 2,Raticate 2,Mightyena 2,Shelgon 2,Metang 2,Lairon 2,Arbok 2,Vigoroth 2,Sandslash 2,Chansey 2,Piloswine 2,Seviper 2,Zangoose 2,Camerupt 2,Tropius 2,Mantine 2,Swalot 2,Torkoal 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARVIN ,Gentleman,9,Delcatty 2,Sableye 2,Lickitung 2,Weepinbell 2,Graveler 2,Gloom 2,Porygon 2,Kadabra 2,Wailmer 2,Roselia 2,Volbeat 2,Illumise 2,Ivysaur 2,Charmeleon 2,Wartortle 2,Parasect 2,Machoke 2,Haunter 2,Bayleef 2,Quilava 2,Croconaw 2,Togetic 2,Murkrow 2,Wobbuffet 2,Plusle 2,Minun 2,Grovyle 2,Combusken 2,Marshtomp 2,Ponyta 2,Azumarill 2,Sudowoodo 2,Magcargo 2,Pupitar 2,Sealeo 2,Raticate 2,Masquerain 2,Furret 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRENNAN,Gentleman,9,Dunsparce 2,Dragonair 2,Mightyena 2,Linoone 2,Castform 2,Shelgon 2,Metang 2,Wigglytuff 2,Sunflora 2,Chimecho 2,Gligar 2,Qwilfish 2,Sneasel 2,Pelipper 2,Swellow 2,Lairon 2,Tangela 2,Arbok 2,Persian 2,Seadra 2,Kecleon 2,Vigoroth 2,Lunatone 2,Solrock 2,Noctowl 2,Sandslash 2,Venomoth 2,Chansey 2,Seaking 2,Jumpluff 2,Piloswine 2,Golbat 2,Primeape 2,Hitmonlee 2,Hitmonchan 2,Girafarig 2,Hitmontop 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BALEY  ,Bug Maniac,9,Ledian 1,Ariados 1,Yanma 1,Volbeat 1,Illumise 1,Parasect 1,Masquerain 1,Venomoth 1,Ninjask 1,Scyther 1,Pinsir 1,Volbeat 2,Illumise 2,Parasect 2,Masquerain 2,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZACKARY,Ruin Maniac,9,Graveler 2,Machoke 2,Combusken 2,Marshtomp 2,Sudowoodo 2,Magcargo 2,Pupitar 2,Metang 2,Gligar 2,Lairon 2,Lunatone 2,Solrock 2,Sandslash 2,Piloswine 2,Primeape 2,Hitmonlee 2,Hitmonchan 2,Hitmontop 2,Camerupt 2,Relicanth 2,Omastar 2,Kabutops 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABRIEL,Collector,9,Banette 2,Ninjask 2,Seviper 2,Zangoose 2,Camerupt 2,Sharpedo 2,Tropius 2,Magneton 2,Mantine 2,Stantler 2,Absol 2,Swalot 2,Crawdaunt 2,Pidgeot 2,Grumpig 2,Torkoal 2,Kingler 2,Cacturne 2,Bellossom 2,Octillery 2,Huntail 2,Gorebyss 2,Relicanth 2,Omastar 2,Kabutops 2,Poliwrath 2,Scyther 2,Pinsir 2,Politoed 2,Cloyster 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMILY  ,Parasol Lady,9,Gloom 2,Sealeo 2,Castform 2,Sandslash 2,Tropius 2,Magneton 2,Mantine 2,Cacturne 2,Bellossom 2,Huntail 2,Gorebyss 2,Omastar 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JORDYN ,Beauty,9,Delcatty 2,Lickitung 2,Weepinbell 2,Gloom 2,Porygon 2,Roselia 2,Ivysaur 2,Haunter 2,Togetic 2,Raticate 2,Furret 2,Dunsparce 2,Linoone 2,Castform 2,Wigglytuff 2,Qwilfish 2,Swellow 2,Arbok 2,Persian 2,Kecleon 2,Vigoroth 2,Noctowl 2,Venomoth 2,Chansey 2,Golbat 2,Girafarig 2,Seviper 2,Zangoose 2,Stantler 2,Swalot 2,Pidgeot 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOFIA  ,Aroma Lady,9,Weepinbell 2,Gloom 2,Kadabra 2,Roselia 2,Ivysaur 2,Parasect 2,Bayleef 2,Wobbuffet 2,Grovyle 2,Sunflora 2,Chimecho 2,Tangela 2,Jumpluff 2,Girafarig 2,Tropius 2,Grumpig 2,Cacturne 2,Bellossom 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRADEN ,Cooltrainer (M),12,Dugtrio 1,Medicham 1,Misdreavus 1,Fearow 1,Granbull 1,Jynx 1,Dusclops 1,Dodrio 1,Mr. Mime 1,Lanturn 1,Breloom 1,Forretress 1,Whiscash 1,Xatu 1,Skarmory 1,Marowak 1,Quagsire 1,Clefable 1,Hariyama 1,Raichu 1,Dewgong 1,Manectric 1,Vileplume 1,Victreebel 1,Electrode 1,Exploud 1,Shiftry 1,Glalie 1,Ludicolo 1,Hypno 1,Golem 1,Rhydon 1,Alakazam 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAYDEN ,Cooltrainer (M),12,Weezing 1,Kangaskhan 1,Electabuzz 1,Tauros 1,Slowbro 1,Slowking 1,Miltank 1,Altaria 1,Nidoqueen 1,Nidoking 1,Magmar 1,Cradily 1,Armaldo 1,Golduck 1,Rapidash 1,Muk 1,Gengar 1,Ampharos 1,Scizor 1,Heracross 1,Ursaring 1,Houndoom 1,Donphan 1,Claydol 1,Wailord 1,Ninetales 1,Machamp 1,Shuckle 1,Steelix 1,Tentacruel 1,Aerodactyl 1,Porygon2 1,Gardevoir 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOPER ,Cooltrainer (M),12,Exeggutor 1,Starmie 1,Flygon 1,Venusaur 1,Vaporeon 1,Jolteon 1,Flareon 1,Meganium 1,Espeon 1,Umbreon 1,Blastoise 1,Feraligatr 1,Aggron 1,Blaziken 1,Walrein 1,Sceptile 1,Charizard 1,Typhlosion 1,Lapras 1,Crobat 1,Swampert 1,Gyarados 1,Snorlax 1,Kingdra 1,Blissey 1,Milotic 1,Arcanine 1,Salamence 1,Metagross 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JULIA  ,Cooltrainer (F),12,Dugtrio 1,Medicham 1,Misdreavus 1,Fearow 1,Granbull 1,Jynx 1,Dusclops 1,Dodrio 1,Mr. Mime 1,Lanturn 1,Breloom 1,Forretress 1,Whiscash 1,Xatu 1,Skarmory 1,Marowak 1,Quagsire 1,Clefable 1,Hariyama 1,Raichu 1,Dewgong 1,Manectric 1,Vileplume 1,Victreebel 1,Electrode 1,Exploud 1,Shiftry 1,Glalie 1,Ludicolo 1,Hypno 1,Golem 1,Rhydon 1,Alakazam 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMARA  ,Cooltrainer (F),12,Weezing 1,Kangaskhan 1,Electabuzz 1,Tauros 1,Slowbro 1,Slowking 1,Miltank 1,Altaria 1,Nidoqueen 1,Nidoking 1,Magmar 1,Cradily 1,Armaldo 1,Golduck 1,Rapidash 1,Muk 1,Gengar 1,Ampharos 1,Scizor 1,Heracross 1,Ursaring 1,Houndoom 1,Donphan 1,Claydol 1,Wailord 1,Ninetales 1,Machamp 1,Shuckle 1,Steelix 1,Tentacruel 1,Aerodactyl 1,Porygon2 1,Gardevoir 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYNN   ,Cooltrainer (F),12,Exeggutor 1,Starmie 1,Flygon 1,Venusaur 1,Vaporeon 1,Jolteon 1,Flareon 1,Meganium 1,Espeon 1,Umbreon 1,Blastoise 1,Feraligatr 1,Aggron 1,Blaziken 1,Walrein 1,Sceptile 1,Charizard 1,Typhlosion 1,Lapras 1,Crobat 1,Swampert 1,Gyarados 1,Snorlax 1,Kingdra 1,Blissey 1,Milotic 1,Arcanine 1,Salamence 1,Metagross 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOVAN  ,PKMN Ranger (M),12,Ninjask 1,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Fearow 1,Granbull 1,Dodrio 1,Breloom 1,Forretress 1,Clefable 1,Vileplume 1,Victreebel 1,Exploud 1,Shiftry 1,Ludicolo 1,Kangaskhan 1,Tauros 1,Miltank 1,Cradily 1,Armaldo 1,Scizor 1,Heracross 1,Ursaring 1,Shuckle 1,Porygon2 1,Exeggutor 1,Venusaur 1,Meganium 1,Sceptile 1,Snorlax 1,Blissey 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOMINIC,PKMN Ranger (M),12,Ninjask 1,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Fearow 1,Granbull 1,Dodrio 1,Breloom 1,Forretress 1,Clefable 1,Vileplume 1,Victreebel 1,Exploud 1,Shiftry 1,Ludicolo 1,Kangaskhan 1,Tauros 1,Miltank 1,Cradily 1,Armaldo 1,Scizor 1,Heracross 1,Ursaring 1,Shuckle 1,Porygon2 1,Exeggutor 1,Venusaur 1,Meganium 1,Sceptile 1,Snorlax 1,Blissey 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIKOLAS,PKMN Ranger (M),12,Ninjask 1,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Fearow 1,Granbull 1,Dodrio 1,Breloom 1,Forretress 1,Clefable 1,Vileplume 1,Victreebel 1,Exploud 1,Shiftry 1,Ludicolo 1,Kangaskhan 1,Tauros 1,Miltank 1,Cradily 1,Armaldo 1,Scizor 1,Heracross 1,Ursaring 1,Shuckle 1,Porygon2 1,Exeggutor 1,Venusaur 1,Meganium 1,Sceptile 1,Snorlax 1,Blissey 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALERIA,PKMN Ranger (F),12,Ninjask 1,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Fearow 1,Granbull 1,Dodrio 1,Breloom 1,Forretress 1,Clefable 1,Vileplume 1,Victreebel 1,Exploud 1,Shiftry 1,Ludicolo 1,Kangaskhan 1,Tauros 1,Miltank 1,Cradily 1,Armaldo 1,Scizor 1,Heracross 1,Ursaring 1,Shuckle 1,Porygon2 1,Exeggutor 1,Venusaur 1,Meganium 1,Sceptile 1,Snorlax 1,Blissey 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELANEY,PKMN Ranger (F),12,Ninjask 1,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Fearow 1,Granbull 1,Dodrio 1,Breloom 1,Forretress 1,Clefable 1,Vileplume 1,Victreebel 1,Exploud 1,Shiftry 1,Ludicolo 1,Kangaskhan 1,Tauros 1,Miltank 1,Cradily 1,Armaldo 1,Scizor 1,Heracross 1,Ursaring 1,Shuckle 1,Porygon2 1,Exeggutor 1,Venusaur 1,Meganium 1,Sceptile 1,Snorlax 1,Blissey 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEGHAN ,PKMN Ranger (F),12,Ninjask 1,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Fearow 1,Granbull 1,Dodrio 1,Breloom 1,Forretress 1,Clefable 1,Vileplume 1,Victreebel 1,Exploud 1,Shiftry 1,Ludicolo 1,Kangaskhan 1,Tauros 1,Miltank 1,Cradily 1,Armaldo 1,Scizor 1,Heracross 1,Ursaring 1,Shuckle 1,Porygon2 1,Exeggutor 1,Venusaur 1,Meganium 1,Sceptile 1,Snorlax 1,Blissey 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBERTO,Dragon Tamer,12,Skarmory 1,Rhydon 1,Altaria 1,Nidoqueen 1,Nidoking 1,Steelix 1,Aerodactyl 1,Flygon 1,Aggron 1,Sceptile 1,Charizard 1,Lapras 1,Gyarados 1,Kingdra 1,Milotic 1,Arcanine 1,Salamence 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAMIAN ,Dragon Tamer,12,Skarmory 1,Rhydon 1,Altaria 1,Nidoqueen 1,Nidoking 1,Steelix 1,Aerodactyl 1,Flygon 1,Aggron 1,Sceptile 1,Charizard 1,Lapras 1,Gyarados 1,Kingdra 1,Milotic 1,Arcanine 1,Salamence 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRODY  ,Dragon Tamer,12,Skarmory 1,Rhydon 1,Altaria 1,Nidoqueen 1,Nidoking 1,Steelix 1,Aerodactyl 1,Flygon 1,Aggron 1,Sceptile 1,Charizard 1,Lapras 1,Gyarados 1,Kingdra 1,Milotic 1,Arcanine 1,Salamence 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
